image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002402.jpg,"['dog', 'tvmonitor']",-11.252018928527832,-8.654172897338867,-11.710732460021973,-6.816249370574951,2.784794330596924,-5.563626766204834,-17.214399337768555,-17.042417526245117,-1.6671810150146484,-10.967188835144045,-8.654657363891602,-16.055402755737305,-16.481727600097656,-11.792187690734863,-1.1063103675842283,-4.866919994354248,-12.65900421142578,-1.31469988822937,-7.29563045501709,7.053863048553467
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002405.jpg,['person'],-17.91697120666504,-18.743715286254883,-10.487839698791504,-16.614654541015625,-11.596710205078123,-17.173080444335938,-14.330354690551758,-8.439266204833984,-11.729110717773438,-16.860021591186523,-8.771492004394531,-6.950871467590332,-12.488415718078612,-18.545473098754883,20.011869430541992,-18.761463165283203,-12.186325073242188,-12.665225982666016,-14.335979461669922,-15.013202667236328
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002406.jpg,['cat'],-14.35377025604248,-15.02839183807373,-10.887212753295898,-10.337825775146484,-13.335041046142578,-14.991473197937012,-14.172816276550291,11.001649856567385,-12.19849967956543,-13.645277976989746,-10.80814266204834,-12.537013053894045,-14.723541259765623,-15.214531898498535,-11.094646453857422,-15.451666831970217,-9.748287200927734,-8.763996124267578,-11.27251148223877,-10.002267837524414
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002408.jpg,"['motorbike', 'person']",-15.216486930847168,-8.379510879516602,-8.077141761779785,-10.496477127075195,-6.834631443023682,-12.006433486938477,-4.710472583770752,-16.348535537719727,-5.830344200134277,-14.539937019348145,-10.303523063659668,-1.4649982452392578,-6.187085151672363,7.801951885223389,8.957778930664062,-9.63442325592041,-9.48515796661377,-9.73886489868164,-16.169626235961914,-11.116133689880373
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002409.jpg,['car'],-15.678428649902344,-9.126482963562012,-6.333166599273682,-4.217759609222412,-17.76182746887207,-14.230332374572754,11.63303279876709,-11.51508617401123,-19.679792404174805,-9.819019317626951,-13.258271217346191,-9.318124771118164,-10.60578441619873,-10.910435676574709,-5.574140548706055,-12.176774978637695,-12.666804313659668,-12.714947700500488,-13.120474815368652,-13.101696968078612
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002420.jpg,['train'],-11.576245307922363,-6.609479427337647,-10.537915229797363,-14.194859504699709,-8.246305465698242,-11.462748527526855,-7.866682052612305,-5.26199197769165,-8.88665771484375,-10.529809951782228,-15.786656379699709,-11.691078186035156,-6.642926216125488,-7.166928291320801,3.1391170024871826,-13.744370460510254,-8.825162887573242,-14.122276306152344,-12.57132053375244,1.6380213499069214
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002422.jpg,['cat'],-10.985662460327148,-14.301886558532717,-11.935919761657717,-13.942687034606934,-16.559669494628906,-14.611590385437012,-10.370463371276855,11.663732528686523,-15.063533782958984,-17.212905883789062,-13.485000610351562,-11.211284637451172,-16.9761905670166,-9.354205131530762,-8.875645637512207,-15.974942207336426,-14.534040451049805,-10.813324928283691,-11.17471694946289,-10.763611793518066
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002427.jpg,['tvmonitor'],-13.84362506866455,-12.983242988586426,-10.067452430725098,-10.995023727416992,-1.761573314666748,-18.61553001403809,-9.555726051330566,-10.601709365844728,-3.346961498260498,-18.653928756713867,-17.815589904785156,-11.040068626403809,-12.104462623596191,-17.29239845275879,3.319246292114258,-9.1525239944458,-11.930219650268556,-12.352928161621094,-11.055766105651855,-12.255157470703123
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002436.jpg,['bird'],-14.579870223999023,-12.604080200195312,9.046673774719238,-15.578438758850098,-12.84510326385498,-17.0320987701416,-14.425591468811035,-14.105493545532228,-18.22096443176269,-14.747617721557615,-13.694567680358888,-9.720044136047363,-12.509458541870115,-13.174616813659668,-12.844276428222656,-15.87774658203125,-9.647905349731444,-12.233691215515137,-8.29484748840332,-7.377202033996582
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002446.jpg,['person'],-15.942025184631348,-16.93556785583496,-12.746560096740724,-16.136058807373047,-12.838458061218262,-11.026223182678224,-11.910264015197754,-10.84750747680664,-14.251708030700684,-14.024341583251951,-11.095939636230469,-12.927021026611328,-10.819826126098633,-13.134722709655762,17.477949142456055,-13.104107856750488,-16.699190139770508,-14.540523529052734,-14.747029304504396,-15.709179878234863
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002448.jpg,['cat'],-12.846376419067385,-14.595698356628418,-11.479419708251951,-14.861041069030762,-9.805947303771973,-16.0736026763916,-11.556495666503906,13.080583572387695,-13.924308776855469,-15.913372993469238,-14.328163146972656,-16.240093231201172,-19.26177215576172,-12.752758979797363,-11.39024543762207,-15.250572204589844,-16.871850967407227,-11.863337516784668,-13.04145336151123,-13.535673141479492
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002449.jpg,['dog'],-17.39554786682129,-13.935203552246094,-13.280158042907717,-13.277802467346191,-9.299578666687012,-16.875322341918945,-9.292275428771973,-12.731760025024414,-9.08029842376709,-14.493199348449709,-11.174447059631348,11.087928771972656,-11.44589900970459,-15.838047981262209,-1.785733699798584,-11.370556831359863,-16.748085021972656,-4.4285502433776855,-18.70719718933105,-8.281537055969238
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002450.jpg,['bird'],-13.025503158569336,-11.860089302062988,7.094078063964844,-13.40701961517334,-15.38492202758789,-14.095672607421877,-15.916146278381348,-9.02836799621582,-15.023563385009766,-8.618045806884766,-17.257431030273438,-12.008505821228027,-12.86314582824707,-16.04185676574707,-10.187688827514648,-18.32872200012207,-13.922001838684082,-14.843382835388184,-16.152780532836914,-13.467020988464355
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002458.jpg,['dog'],-11.09212875366211,-13.339763641357422,-12.885066032409668,-12.69619083404541,-5.665524959564209,-16.293947219848633,-10.659189224243164,-9.13967514038086,-13.688158988952637,-14.102667808532717,-12.041027069091797,6.48215913772583,-10.389123916625977,-10.284222602844238,-7.757901668548584,-5.984106540679932,-14.729532241821287,-13.85206127166748,-11.32999324798584,-12.560038566589355
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002460.jpg,['aeroplane'],-0.6954050660133362,-13.93020725250244,-9.287452697753906,1.8553379774093628,-15.249993324279783,-8.830571174621582,-9.545541763305664,-9.975595474243164,-17.84879493713379,-14.54902458190918,-15.800559997558594,-14.868103981018066,-10.082368850708008,-15.019280433654783,-7.395037174224853,-14.71641445159912,-7.932924747467041,-17.735754013061523,-9.955309867858888,-15.363476753234863
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002461.jpg,"['person', 'sofa']",-14.616903305053713,-9.275134086608888,-16.44439697265625,-13.84523105621338,-8.913641929626465,-17.212032318115234,-16.318099975585938,-16.202768325805664,-0.7505130767822266,-16.286949157714844,-13.613601684570312,-10.256914138793944,-16.63583755493164,-13.337488174438477,15.50954246520996,-14.624123573303224,-15.378243446350098,0.8609196543693542,-14.475201606750488,-13.477437019348145
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002468.jpg,['dog'],-14.837041854858398,-16.630212783813477,-5.169256210327148,-9.650712966918944,-11.61207389831543,-14.710454940795898,-14.198266983032228,-11.353960037231444,-13.147283554077148,-13.83429718017578,-15.676997184753418,7.308146476745605,-7.667660713195801,-10.117243766784668,-13.397769927978516,-7.940448760986328,-13.059091567993164,-9.957785606384276,-7.660389423370361,-11.667935371398926
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002479.jpg,['cat'],-12.88336944580078,-15.510443687438965,-6.885583877563477,-11.747103691101074,-13.752188682556152,-15.443577766418455,-14.995474815368652,11.510971069335938,-15.90266227722168,-12.70512866973877,-12.33767795562744,-10.397321701049805,-20.144655227661133,-12.30700969696045,-12.420526504516602,-13.943681716918944,-16.76273536682129,-10.665168762207031,-13.349346160888672,-12.147343635559082
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002480.jpg,['dog'],-13.988187789916992,-17.395219802856445,-16.329689025878906,-11.96581745147705,-15.718517303466797,-17.75486183166504,-8.2010498046875,-12.43715476989746,-14.814915657043455,-16.05154037475586,-13.890130043029783,11.039094924926758,-14.097246170043944,-13.813279151916504,-8.164663314819336,-19.639759063720703,-11.340316772460938,-13.991518020629885,-13.803394317626951,-10.953490257263184
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002482.jpg,['horse'],-8.705888748168945,-12.34634017944336,3.694293737411499,-3.824540376663208,-18.02428436279297,-11.79917812347412,-9.82447910308838,-6.191576957702637,-20.305835723876957,-8.179193496704102,-14.36427402496338,-10.43934726715088,-8.869370460510254,-9.586798667907717,-8.486370086669922,-17.98530387878418,-5.872753620147705,-15.192577362060549,-14.634318351745604,-20.10733795166016
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002484.jpg,['person'],-17.203763961791992,-9.675751686096191,-10.426053047180176,-13.89154052734375,-12.886800765991213,2.3736889362335205,-8.812616348266602,-10.768095016479492,-8.807927131652832,-7.562334060668945,-10.986430168151855,-11.578761100769045,-5.829428195953369,-18.81788444519043,15.351524353027344,-9.848441123962402,-8.981344223022461,-19.52159881591797,-6.875497817993164,-7.043517589569092
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002504.jpg,"['cat', 'person']",-14.22597599029541,-15.923840522766112,-8.314754486083984,-13.783881187438965,-13.519895553588867,-15.234017372131348,-13.322566986083984,10.901126861572266,-9.18550968170166,-14.796587944030762,-13.61420726776123,-11.548307418823242,-14.045499801635742,-13.655163764953612,-15.54855728149414,-14.508566856384276,-12.541204452514648,-9.389862060546877,-14.612763404846191,-16.39524269104004
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002510.jpg,['person'],-8.883956909179688,-9.661332130432127,-10.612327575683594,-11.554659843444824,-1.433640480041504,-12.93222427368164,-12.400345802307127,-6.639558792114258,1.310318946838379,-8.770484924316406,-7.160572528839111,-10.199965476989746,-13.806385040283203,-7.33465051651001,12.322443008422852,-11.7981538772583,-12.769439697265623,-7.239731311798096,-4.514089584350586,-16.8823184967041
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002512.jpg,['cat'],-14.094658851623535,-18.236448287963867,-10.44466495513916,-15.255857467651367,-12.278087615966797,-14.07639980316162,-13.68194580078125,1.430675983428955,-9.503155708312988,-14.225664138793944,-10.443381309509276,-6.155617713928223,-12.931703567504885,-18.43690299987793,-11.295183181762695,-17.002784729003906,-15.486820220947266,-16.098674774169922,-19.74378204345703,-7.642319679260254
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002516.jpg,"['car', 'person']",-11.40876293182373,-5.55512285232544,-12.443111419677734,-8.660773277282715,-7.977654457092285,-13.741358757019045,16.604259490966797,-6.015218734741211,-12.975993156433104,-9.583633422851562,-9.689845085144045,-6.846446990966797,-12.48641872406006,-8.544722557067871,7.799863338470459,-4.812549591064453,-11.988333702087402,-10.260627746582031,-6.114269733428955,-10.649874687194824
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002518.jpg,['sheep'],-11.685370445251465,-13.984949111938477,-10.967157363891602,-8.281445503234863,-10.861719131469728,-12.453179359436035,-11.637442588806152,-12.68278694152832,-17.89470100402832,-11.360429763793944,-17.024620056152344,-11.624838829040527,-10.905191421508787,-12.17788791656494,-12.514087677001951,-16.586565017700195,9.09641933441162,-11.025373458862305,-10.915236473083496,-11.171219825744627
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002526.jpg,"['person', 'tvmonitor']",-15.054410934448242,-15.59554958343506,-9.146392822265623,-18.58741569519043,-8.119067192077637,-13.156543731689451,-6.83986234664917,-11.309144020080566,-9.011232376098633,-16.040809631347656,-12.37633228302002,-15.70961856842041,-15.652828216552734,-15.956467628479004,16.13877296447754,-16.646081924438477,-16.452224731445312,-18.62161064147949,-13.289032936096191,-4.215987205505371
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002531.jpg,"['cat', 'sofa']",-18.438810348510746,-18.13735008239746,-14.86528491973877,-15.38938045501709,-13.994681358337402,-17.54302406311035,-14.86133098602295,8.14175796508789,-9.398397445678713,-13.320043563842772,-10.854802131652832,-7.293633937835693,-15.97690773010254,-15.813703536987305,-13.387962341308594,-11.877025604248049,-17.656776428222656,-8.155683517456055,-16.445127487182617,-10.282780647277832
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002533.jpg,['cat'],-17.60194206237793,-14.776680946350098,-12.545620918273926,-15.932906150817873,-13.723934173583984,-13.521711349487305,-16.968280792236328,7.368399620056152,-14.63088035583496,-13.369833946228027,-16.767757415771484,-5.602622985839844,-20.20572853088379,-14.58471965789795,-7.820633411407471,-16.05799674987793,-14.43643569946289,-7.135088443756104,-15.489263534545898,-17.245895385742188
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002534.jpg,['dog'],-13.73373317718506,-17.1862735748291,-12.116097450256348,-9.42862606048584,-4.1535964012146,-16.64816665649414,-12.64177417755127,-10.644376754760742,-1.1460175514221191,-18.29927444458008,-7.039364337921143,12.482470512390137,-15.939123153686523,-13.0716552734375,-7.75123405456543,-11.489701271057127,-9.666125297546388,-6.66940975189209,-12.845935821533203,-11.112420082092283
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002536.jpg,['bicycle'],-16.18855094909668,12.077019691467283,-9.597886085510254,-15.795666694641112,-3.105504512786865,-6.806370735168457,-4.86723518371582,-13.659120559692385,-9.04197120666504,-12.312824249267578,-20.105466842651367,-14.171359062194824,-14.13420581817627,-13.653773307800291,-9.715176582336426,-9.283331871032717,-16.925642013549805,-10.158567428588867,-13.988964080810549,-13.482275009155272
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002538.jpg,['chair'],-13.319375038146973,-7.647414684295654,-7.700429439544678,7.221085548400879,-14.49523639678955,-13.940909385681152,-16.573335647583008,-17.341209411621094,-10.419169425964355,-13.455279350280762,-14.18702793121338,-11.71057415008545,-10.990617752075195,-13.024984359741213,-0.5877145528793335,-12.144572257995604,-14.788108825683594,-12.724468231201172,-11.103102684020996,-14.392325401306152
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002539.jpg,"['bottle', 'diningtable', 'person']",-14.944981575012209,-15.55034351348877,-17.037063598632812,-16.895854949951172,3.615636348724365,-16.383377075195312,-8.591635704040527,-12.59495735168457,-4.276458740234375,-13.675344467163086,-10.86653995513916,-11.106517791748049,-9.283222198486328,-11.626656532287598,18.23914909362793,-9.496344566345217,-14.18128776550293,-12.14967918395996,-16.197946548461914,-9.19171142578125
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002542.jpg,['aeroplane'],12.457053184509276,-14.500287055969238,-17.6534481048584,-16.033931732177734,-13.66310977935791,-9.181351661682127,-4.438286781311035,-12.142669677734377,-15.449480056762695,-14.032569885253906,-16.95549774169922,-16.032487869262695,-12.228389739990234,-17.965099334716797,-10.031614303588867,-15.365178108215332,-13.051692962646484,-13.04601001739502,-9.933611869812012,-15.621637344360352
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002543.jpg,['cat'],-13.607429504394531,-18.33462905883789,-14.95974063873291,-13.926722526550291,-13.63329792022705,-16.978681564331055,-15.45860195159912,8.652732849121094,-10.152395248413086,-15.272196769714355,-13.732802391052246,-7.944186210632324,-19.921894073486328,-11.431285858154297,-15.171570777893066,-12.573451042175291,-15.510757446289062,-8.905583381652832,-13.90133285522461,-13.232068061828612
C:/Users/nivih/Downloads/VOCtrainval_11-May-2012\VOCdevkit\VOC2012\JPEGImages\2010_002546.jpg,"['boat', 'bus', 'car', 'person']",-9.91347599029541,-8.155360221862793,-9.113226890563965,-7.843047618865967,-12.52847385406494,13.954501152038574,-3.722513914108277,-10.170085906982422,-18.476783752441406,-12.157453536987305,-9.4270601272583,-8.451615333557129,-7.203411102294922,-4.3035569190979,-0.4979932308197021,-8.510960578918457,-13.103511810302734,-15.57680320739746,-12.3242769241333,-12.95230770111084
